NAME:,walk_4_1.csv,,
4.223,3.1,-8.79,-16.67
4.264,5.3,-6.9,-13.69
4.305,3.53,-1.69,-8.08
4.346,2.47,0.27,-5.61
4.387,1.45,-2.51,-4.35
4.428,6.43,-4.79,-5.53
4.469,5.45,-5.02,-6.35
4.51,5.06,-5.06,-4.94
4.551,6.98,-4.86,-4.31
4.592,6.67,-3.57,-3.84
4.633,6.12,-2.39,-4.08
4.674,9.06,-3.88,-5.45
4.715,11.34,-5.73,-5.96
4.756,9.14,-5.45,-11.73
4.797,5.61,-5.06,-15.18
4.838,6.12,-10.08,-12.63
4.879,3.18,-6.79,-9.61
4.92,4.28,-3.8,-5.37
4.961,3.06,-1.73,-3.57
5.002,3.53,-2.43,-2.79
5.043,5.02,-1.02,-3.1
5.084,4.28,-3.18,-3.96
5.125,6.79,-4.71,-3.65
5.166,6.24,-6.51,-6.35
5.207,6.67,-9.1,-11.1
5.248,8.47,-14.71,-4.04
5.289,5.53,-9.1,-13.45
5.33,6.28,-7.22,-14.67
5.371,2.63,-2.67,-8.67
5.412,3.57,-0.63,-6.75
5.453,1.18,-0.98,-5.06
5.494,2.12,-5.06,-6.04
5.535,7.06,-5.69,-5.61
5.576,5.37,-4.94,-5.84
5.617,5.92,-3.1,-4.31
5.658,6.83,-3.02,-3.88
5.699,7.96,-3.69,-4.79
5.74,8.47,-5.3,-6.39
5.781,9.81,-5.3,-4.94
5.822,9.77,-5.45,-7.34
5.863,6.24,-4.35,-12.47
5.904,6.24,-8.55,-15.81
5.945,4.51,-9.22,-11.69
5.986,3.73,-7.06,-6.43
6.027,3.65,-3.41,-5.84
6.068,2.98,-1.8,-4.12
6.109,6.24,-2.79,-4
6.15,4.12,-0.59,-3.45
6.341,4.82,-2.28,-1.57
6.56,0.31,-3.96,-5.69
6.601,6.35,-4.9,-6.43
6.642,6.28,-5.45,-5.96
6.683,6.9,-3.88,-4.55
6.724,8.08,-2.82,-3.41
6.765,6.94,-1.65,-3.69
6.806,7.22,-2.39,-4.35
6.847,10.9,-4.9,-5.26
6.888,10.55,-6.28,-7.57
6.929,6.83,-5.26,-13.1
6.97,4.9,-7.1,-16.04
7.011,4.04,-9.85,-12.43
7.052,3.61,-6.75,-6.86
7.093,4.43,-3.02,-5.69
7.134,4.39,-2.79,-4.39
7.175,6.86,-3.18,-3.45
7.216,2.31,-1.14,-3.37
7.257,3.26,-2.2,-1.53
7.298,6.35,-4.24,-2.12
7.339,6.2,-5.14,-8.16
7.38,13.06,-10.67,-7.77
7.421,11.61,-13.49,-9.1
7.462,0.9,-6.71,-19.26
7.503,2.51,-4.31,-8.67
7.544,2.12,-1.65,-5.69
7.585,2.31,-1.29,-6.94
7.626,1.22,-7.34,-6.24
7.667,6.98,-5.41,-6.04
7.708,5.18,-2.43,-4.9
7.749,7.1,-2.31,-2.94
7.79,8.08,-1.96,-3.45
7.831,8.39,-2.35,-4.63
7.872,10.24,-4.79,-5.49
7.913,9.85,-5.3,-6.71
7.954,7.53,-5.33,-11.96
7.995,4.94,-5.88,-16.08
8.036,4.71,-10.28,-14.12
8.077,4.2,-9.41,-7.61
8.118,4.43,-4.67,-6.32
8.159,5.37,-2.43,-4.71
8.2,5.53,-2.55,-4.86
8.241,2.94,0.31,-2.94
8.282,3.41,-1.26,0.2
8.323,6.35,-2.43,-1.33
8.364,7.81,-4.86,-6.35
8.405,9.45,-11.14,-12.63
8.446,7.02,-14.51,-10.9
8.487,2.67,-11.02,-18.2
8.528,3.84,-6.43,-10.16
8.569,2.71,-0.47,-8.16
8.61,1.77,1.26,-5.49
8.651,0.75,-0.86,-7.06
8.692,3.41,-4.39,-6.79
8.733,12.91,-7.3,-2.2
8.774,6.55,-3.53,-5.57
8.815,6.12,-2.2,-3.06
8.856,5.49,-2.08,-3.33
8.897,7.49,-4.94,-5.73
8.938,11.14,-6.35,-5.33
8.979,9.26,-5.81,-6.71
9.02,6.63,-5.18,-13.81
9.061,5.41,-7.61,-15.49
9.102,5.69,-10.51,-10.28
9.143,2.39,-6.32,-7.65
9.184,4.98,-2.63,-6.55
9.225,4.63,-3.3,-3.37
9.266,6.79,-3.26,-3.77
9.307,3.49,-0.67,-2.79
9.348,4.39,-2.31,-0.31
9.389,6.98,-4.2,-2.98
9.43,7.02,-6.75,-9.14
9.471,9.77,-10.28,-7.81
9.512,8.32,-12,-5.84
9.553,4.71,-7.41,-20.01
9.594,3.41,-6.04,-9.02
9.635,2.98,-1.29,-6.59
9.676,2.31,-1.18,-4.24
9.717,1.06,-3.53,-6.35
9.758,6.86,-4.71,-6.24
9.799,6.75,-4.39,-5.41
9.84,6.04,-3.33,-4.04
9.881,7.41,-3.14,-4
9.922,7.1,-2.9,-4.39
9.963,6.83,-4.04,-4.82
10.004,9.34,-5.92,-4.67
10.045,9.41,-6.28,-6.12
10.086,8.32,-4.71,-11.61
10.127,4.98,-4.24,-15.61
10.168,7.14,-10.51,-11.57
10.209,4.82,-7.45,-9.69
10.25,5.53,-3.77,-6.55
10.291,4.08,-1.57,-4.24
10.332,4.35,-3.02,-3.18
10.373,4.2,-0.9,-4.24
10.414,3.49,-2.16,-3.1
10.455,5.02,-3.37,-2.71
10.496,7.41,-6.83,-5.81
10.537,6.28,-7.73,-10
10.578,8.2,-14.44,-3.61
10.619,3.45,-8.55,-10.94
10.66,6.94,-6.47,-15.38
10.701,5.18,-5.22,-10.4
10.742,4.31,-0.86,-8.16
10.783,2.9,-0.16,-5.84
10.824,3.41,-4.59,-3.14
10.865,4.35,-4.47,-6.67
10.906,3.41,-4.31,-5.88
10.947,5.84,-5.57,-4.82
10.988,7.45,-5.22,-4.9
11.029,6.83,-3.77,-4.24
11.07,6.04,-2.75,-4.59
11.111,10.79,-4.82,-5.1
11.152,11.81,-6.47,-6.47
11.193,8.36,-4.98,-11.53
11.234,4.71,-4.39,-13.96
11.275,4.16,-9.77,-14.44
11.316,3.96,-9.65,-10.32
11.357,3.77,-4.04,-5.88
11.398,3.37,-2.75,-4.31
11.439,4.86,-2.28,-4.94
11.48,4,-1.92,-3.61
11.521,4.08,-1.73,-1.33
11.59,6,-2.51,-1.33
11.662,11.14,-10.51,-10
11.767,4.16,-9.22,-14.63
11.901,4.63,-3.88,-8.28
12.054,7.77,-4.67,-4.67
12.095,7.3,-4.71,-4.71
12.136,5.65,-3.57,-4.31
12.177,8.94,-5.88,-4.2
12.218,10.28,-6.71,-6.67
12.259,8.87,-5.26,-10.87
12.3,5.41,-2.39,-12.47
12.341,5.45,-7.92,-12.71
12.382,7.41,-8.2,-10.98
12.423,5.81,-3.73,-7.37
12.464,3.45,-2.86,-4.12
12.505,2.75,-2.39,-4.12
12.546,3.06,-1.8,-3.88
12.587,3.02,-2.75,-3.45
12.628,4.51,-4.08,-3.02
12.669,7.77,-7.3,-5.65
12.71,5.57,-6.79,-9.1
12.751,10.63,-12.55,-1.84
12.792,5.88,-7.3,-10.2
12.833,8,-6.32,-18.55
12.874,2.55,-5.49,-12.32
12.915,2.98,-1.8,-7.37
12.956,1.53,-1.41,-3.3
12.997,3.88,-5.22,-5.81
13.038,5.3,-5.22,-8.75
13.079,5.41,-4.59,-4.86
13.12,5.53,-3.41,-4.28
13.161,6.55,-2.98,-3.96
13.202,7.53,-3.53,-4.31
13.243,8.08,-4.67,-6.08
13.284,10.63,-6.04,-5.22
13.325,9.14,-5.81,-7.45
13.366,7.14,-4.67,-11.34
13.407,5.02,-4.24,-14.04
13.448,3.65,-9.89,-12.59
13.489,4.82,-8.24,-7.45
13.53,6.51,-3.96,-6.32
13.571,4.35,-3.1,-3.61
13.612,4.51,-2,-5.26
13.653,3.06,0.43,-3.84
13.694,2.94,-1.45,-1.22
13.735,5.26,-3.77,-2.75
13.776,8.87,-7.34,-6.47
13.817,6.98,-8.36,-12.12
13.858,9.53,-14.24,-4.86
13.899,5.33,-8.71,-14.59
13.94,4.59,-6.86,-14.63
13.981,3.57,-2.75,-6.75
14.022,3.77,-0.47,-6.63
14.063,1.84,-2,-6.94
14.104,6.35,-5.57,-4.59
14.145,4.86,-4.31,-5.65
14.186,4.59,-4.39,-5.06
14.227,6.98,-5.06,-3.57
14.268,7.3,-3.3,-3.88
14.309,6.98,-2.75,-4.98
14.35,8,-4,-6.24
14.391,10.12,-6.39,-4.55
14.432,8.24,-6.67,-9.14
14.473,7.69,-6,-14.44
14.514,6,-7.81,-12.75
14.555,2.98,-6.35,-9.06
14.596,3.37,-4.59,-6.32
14.637,5.88,-3.41,-6.32
14.678,5.37,-3.92,-5.69
14.719,4.16,-2.31,-5.3
14.76,2.9,-1.61,-3.26
14.801,3.18,-3.18,-1.49
14.842,6.24,-5.73,-2.39
14.883,7.96,-6.2,-7.1
14.924,10.36,-8.63,-9.89
14.965,11.96,-13.45,-5.41
15.006,3.06,-5.69,-18.55
15.047,3.88,-5.73,-9.38
15.088,2.47,-2.71,-5.02
15.129,1.96,-0.31,-4.08
15.17,-0.24,-5.37,-5.41
15.211,8.39,-6.63,-6.47
15.252,6.79,-5.41,-5.1
15.293,5.37,-2.63,-4.47
15.334,5.73,-2.63,-3.41
15.375,6.16,-3.06,-3.41
15.416,7.45,-4.71,-5.57
15.457,10.63,-6.12,-5.26
15.498,10,-6.59,-7.85
15.539,7.18,-4.75,-13.26
15.58,4.98,-6.94,-14.95
15.621,5.92,-10.08,-10.43
15.662,2.67,-6.59,-8.28
15.703,3.8,-3.53,-5.45
15.744,4.98,-3.45,-2.94
15.785,5.02,-3.26,-3.77
15.826,3.41,-0.86,-3.41
15.867,4.04,-1.96,-1.96
15.908,5.73,-3.88,-2.55
15.949,8.04,-6.08,-6.86
15.99,9.1,-9.85,-10.94
16.031,9.41,-14.04,-7.26
16.072,4.9,-8.55,-18.4
16.113,2.67,-5.33,-9.73
16.154,2.75,-1.49,-7.34
16.195,3.3,-0.78,-7.65
16.236,2.63,-2.98,-7.73
16.277,8.12,-5.02,-6.28
16.318,3.8,-3.45,-5.3
16.359,5.14,-4.35,-3.92
16.4,7.45,-4.39,-3.8
16.441,7.41,-3.45,-4.24
16.482,7.22,-3.22,-4.31
16.523,7.96,-4.59,-4.71
16.564,8.59,-5.53,-4.47
16.605,8,-5.3,-9.1
16.646,5.57,-2.86,-15.73
16.687,8.55,-10.51,-14.95
16.728,7.96,-9.65,-11.73
16.769,4.98,-3.41,-7.69
16.81,3.69,-1.53,-2.47
16.851,3.06,-0.39,-4.51
16.892,2.59,-1.57,-4.2
16.933,4.12,-3.73,-3.45
16.974,3.57,-3.65,-3.33
17.015,6.59,-7.41,-4.71
17.056,8.83,-9.81,-10.87
17.102,8.94,-14.71,-6.24
17.22,1.84,-2.35,-6.2
17.32,3.8,-1.02,-5.41
17.548,7.37,-3.37,-4.59
17.589,8.55,-5.02,-5.88
17.63,10.4,-7.02,-4.94
17.671,8.43,-6.63,-9.26
17.712,7.18,-4.55,-12.94
17.753,4.31,-4.39,-13.1
17.794,5.41,-8.16,-8.94
17.835,4,-6.67,-7.1
17.876,5.14,-2.55,-5.88
17.917,4.59,-3.73,-3.22
17.958,5.69,-2.75,-4.94
17.999,3.14,-0.86,-5.02
18.04,3.49,-3.14,-2.28
18.081,5.61,-5.49,-2.24
18.122,6.55,-5.88,-8.28
18.163,10.98,-11.06,-8.94
18.204,7.81,-10.2,-8.2
18.245,3.3,-6.04,-13.93
18.286,3.45,-5.65,-11.69
18.327,3.49,-2.51,-7.57
18.368,3.69,-0.67,-6.98
18.409,1.33,-2.94,-3.45
18.45,5.18,-4.82,-7.85
18.491,5.73,-5.26,-8
18.532,6.2,-4.75,-4.63
18.573,6.35,-3.37,-4.63
18.614,6.9,-2.98,-4.35
18.655,7.14,-3.88,-5.49
18.696,8.94,-5.84,-6.16
18.737,10.4,-7.65,-4.98
18.778,7.88,-5.92,-9.3
18.819,6.86,-4.31,-12.28
18.86,4,-4.28,-12.16
18.901,5.33,-6.86,-9.22
18.942,5.26,-7.02,-6.71
18.983,5.26,-3.22,-6.35
19.024,5.14,-3.77,-4.67
19.065,3.37,-2.31,-3.84
19.106,2.35,-1.92,-2.67
19.147,3.06,-3.02,-1.96
19.188,6.28,-6.2,-3.69
19.229,8.9,-7.34,-9.89
19.27,11.34,-9.69,-5.77
19.311,7.73,-8.32,-8.63
19.352,4.75,-7.57,-15.53
19.393,0.86,-5.77,-9.81
19.434,1.84,-2.59,-5.96
19.475,3.14,-1.26,-6.59
19.516,4.94,-5.73,-7.14
19.557,6.75,-4.39,-8.43
19.598,5.84,-3.22,-5.57
19.639,5.92,-2.71,-4.24
19.68,6.47,-2.2,-3.53
19.721,6.83,-2.31,-3.37
19.762,8.55,-5.22,-6.2
19.803,9.85,-6.79,-6.24
19.844,9.18,-7.96,-6.04
19.885,6.51,-6.28,-11.41
19.926,5.37,-4.35,-14.71
19.967,3.41,-6.67,-12.36
20.008,5.18,-6.35,-7.41
20.049,5.18,-3.53,-6.04
20.09,6.28,-2.9,-4.79
20.131,6.24,-3.37,-5.45
20.172,3.06,-1.61,-4.79
20.213,3.18,-2.47,-1.8
20.254,4.63,-3.69,-0.55
20.295,9.06,-6.86,-6.16
20.336,9.22,-9.81,-11.38
20.377,7.85,-14,-10.24
20.418,2.75,-6.98,-15.53
20.459,2.9,-6.28,-8.04
20.5,2.31,-2.28,-6.98
20.541,3.8,-0.35,-8.28
20.582,2.55,-3.92,-5.1
20.623,8,-4.35,-6.47
20.664,5.18,-3.3,-7.57
20.705,6.04,-4.75,-4.79
20.746,5.53,-4.43,-5.1
20.787,5.14,-4.43,-4.35
20.828,5.73,-5.26,-5.37
20.869,8.59,-6.71,-6.59
20.91,11.34,-8.24,-5.73
20.951,8.51,-5.33,-8.71
20.992,7.45,-2.55,-12.98
21.033,4.35,-4,-14.36
21.074,6.16,-7.37,-8.98
21.115,4,-5.06,-6.98
21.156,4.82,-2.71,-5.81
21.197,4.71,-3.73,-4.24
21.238,5.02,-2.55,-5.22
21.279,1.88,-1.06,-4.75
21.32,2.79,-2.79,-2
21.361,6.08,-6.43,-4.2
21.402,6.55,-7.53,-8.79
21.443,7.85,-9.57,-9.1
21.484,6.79,-11.92,-4.55
21.525,4.82,-7.85,-12.59
21.566,5.53,-7.65,-14.4
21.607,3.53,-2.12,-8.16
21.648,3.61,-0.47,-6.79
21.689,1.92,-0.71,-5.02
21.73,4.39,-4.39,-5.65
21.771,7.14,-5.41,-7.41
21.812,5.41,-5.14,-6.83
21.853,5.14,-4.9,-4.75
21.894,6.55,-4.04,-4.28
21.935,6.63,-3.3,-4.16
21.976,6.75,-4,-6
22.017,8.59,-5.65,-6.32
22.058,10.24,-7.02,-5.3
22.099,9.18,-5.81,-9.61
22.14,6.32,-4.86,-14.08
22.181,5.06,-7.34,-12.36
22.222,3.88,-6.47,-8.67
22.263,3.57,-5.14,-6.04
22.304,4.35,-2.63,-6.55
22.345,5.45,-3.96,-5.06
22.386,5.45,-2.43,-5.49
22.427,2.55,-1.77,-4.59
22.468,2.75,-2.86,-2.98
22.509,4.79,-5.3,-3.69
22.55,5.88,-7.22,-6.71
22.591,6.28,-8.28,-8.55
22.632,7.85,-10.47,-5.65
22.673,5.18,-8.98,-6.12
22.777,5.96,-7.53,-13.14
23.042,6.79,-4.86,-5.14
23.083,7.06,-3.69,-4.82
23.124,6.16,-2.71,-3.73
23.165,5.33,-3.77,-5.45
23.206,10.51,-7.02,-6.24
23.247,11.69,-7.22,-4.94
23.288,8.71,-4.98,-8.51
23.329,6.83,-3.61,-12.59
23.37,4.94,-5.06,-12.98
23.411,4.9,-6.59,-9.53
23.452,4.28,-5.84,-6.43
23.493,4.71,-3.73,-6.28
23.534,5.06,-3.57,-5.22
23.575,4.71,-2.51,-5.1
23.616,3.06,-3.14,-3.33
23.657,3.06,-3.61,-2.16
23.698,5.77,-6.63,-4.16
23.739,7.06,-7.69,-9.45
23.78,8.16,-11.14,-9.02
23.821,7.26,-10.87,-8.39
23.862,2.47,-6.94,-13.89
23.903,4.12,-5.81,-10.63
23.944,3.33,-2.67,-6.71
23.985,3.41,-0.08,-5.45
24.026,3.14,-3.41,-4.47
24.067,7.06,-3.96,-7.69
24.108,5.61,-4.47,-7.18
24.149,5.14,-5.14,-4.71
24.19,5.14,-4.79,-4.94
24.231,6.04,-4.04,-4.67
24.272,6.08,-4.67,-6
24.313,9.06,-6.2,-6.75
24.354,10.71,-6.98,-5.37
24.395,8.55,-5.73,-9.69
24.436,8.51,-5.49,-11.81
24.477,5.33,-4.43,-9.73
24.518,2.59,-5.3,-7.85
24.559,4.79,-5.37,-5.84
24.6,6.75,-5.3,-6.59
24.641,6.39,-3.65,-6.98
24.682,4.47,-2.63,-5.41
24.723,2.08,-2.28,-4.2
24.764,2.51,-3.53,-2.28
24.805,4.47,-5.69,-3.45
24.846,6.32,-7.3,-8.83
24.887,9.96,-10.12,-9.53
24.928,8.9,-11.45,-4.82
24.969,5.3,-6.63,-11.06
25.01,2.51,-6.35,-13.65
25.051,3.41,-3.84,-8.08
25.092,3.73,-0.75,-6.24
25.133,2.12,-0.67,-5.26
25.174,3.57,-5.14,-7.3
25.215,6.86,-5.92,-7.77
25.256,5.3,-5.14,-5.61
25.297,5.69,-3.73,-4.86
25.338,6.39,-3.06,-3.92
25.379,6.59,-3.14,-5.14
25.42,7.34,-5.3,-6.71
25.461,9.41,-6.9,-6.63
25.502,8.71,-5.96,-5.06
25.543,10.12,-5.77,-10.75
25.584,6.94,-5.26,-13.45
25.625,4.71,-5.77,-8.51
25.666,4.51,-4.86,-6.24
25.707,4.43,-4.63,-5.57
25.748,4.98,-3.73,-5.92
25.789,5.14,-3.33,-5.49
25.83,4,-2.51,-4.59
25.871,2.55,-2.55,-3.84
25.912,3.8,-3.8,-2.28
25.953,6.75,-7.22,-4.79
25.994,7.41,-8,-10.63
26.035,8.51,-11.89,-5.22
26.076,4,-7.26,-10.12
26.117,5.06,-6,-16
26.158,4.67,-5.14,-9.53
26.199,3.45,-1.14,-7.61
26.24,1.73,-1.06,-4.04
26.281,4.98,-5.33,-6.39
26.322,4.94,-4.82,-7.81
26.363,4.94,-4.08,-5.57
26.404,6.16,-3.3,-5.02
26.445,7.77,-3.8,-4.35
26.486,7.61,-3.61,-4.63
26.527,6.67,-4.16,-5.73
26.568,9.49,-7.22,-4.2
26.609,8.55,-6.67,-7.61
26.65,8.87,-5.69,-14.12
26.691,4.75,-4.04,-13.81
26.732,5.37,-7.57,-8.94
26.773,5.14,-5.92,-7.53
26.814,6.43,-3.88,-6.51
26.855,4.82,-2.67,-5.06
26.896,3.3,-1.69,-5.06
26.937,2.31,-2.2,-4.39
26.978,2.31,-3.69,-2.75
27.019,4.82,-5.92,-3.06
27.06,7.06,-8.24,-7.77
27.101,8.39,-9.89,-7.37
27.142,7.49,-10.55,-2.55
27.183,4.43,-5.57,-10.94
27.224,5.84,-7.26,-16.44
27.265,3.3,-4.79,-11.02
27.306,3.3,-1.8,-6.55
27.347,2.67,-2.2,-3.18
27.388,4.31,-4.75,-7.41
27.429,4.9,-5.14,-8.55
27.47,4.98,-4.67,-5.49
27.511,5.14,-3.41,-5.18
27.552,7.06,-2.71,-5.18
27.593,7.57,-3.02,-4.63
27.634,7.41,-4.35,-5.77
27.675,8.47,-5.69,-6.24
27.716,9.53,-6.16,-4.16
27.757,7.69,-5.84,-7.41
27.798,7.41,-4.94,-12.28
27.839,5.33,-4.67,-14.47
27.88,4.79,-8.16,-10.51
27.921,3.88,-7.26,-8.08
27.962,4.35,-3.49,-6.55
28.003,4.47,-2.9,-4.79
28.123,6.28,-3.57,-4.71
28.199,2.63,-2.04,-3.92
28.336,6.24,-7.34,-6.71
28.495,3.41,-0.98,-7.02
28.536,1.84,-3.45,-6.08
28.577,7.14,-5.81,-6.12
28.618,5.22,-4.51,-9.38
28.659,4.51,-5.02,-4.86
28.7,5.88,-4.12,-4.86
28.741,6.98,-3.69,-4
28.782,8.04,-3.41,-4.43
28.823,7.06,-3.26,-6.67
28.864,9.34,-4.43,-4.75
28.905,10.43,-6.04,-5.37
28.946,8.59,-6.28,-10.24
28.987,6.08,-4.79,-12.4
29.028,2.75,-5.33,-12.4
29.069,4.79,-7.85,-9.34
29.11,6.12,-6.79,-7.69
29.151,5.57,-2.9,-6.63
29.192,5.06,-3.02,-4.82
29.233,4.43,-2.35,-3.65
29.274,2.82,-2.55,-4.04
29.315,3.14,-3.88,-2.9
29.356,5.41,-4.79,-3.53
29.397,7.14,-7.41,-7.85
29.438,8.71,-9.69,-9.18
29.479,9.61,-12.28,-5.65
29.52,3.77,-6.63,-13.3
29.561,2.31,-5.65,-12.71
29.602,2.71,-3.65,-7.61
29.643,3.69,-1.18,-7.77
29.684,3.06,-3.22,-6.24
29.725,6.32,-5.37,-7.85
29.766,4.63,-4.51,-7.69
29.807,4.51,-4.59,-4.79
29.848,5.18,-3.73,-4.79
29.889,6.24,-3.49,-4
29.93,7.37,-4.24,-4.55
29.971,8.63,-4.82,-6.79
30.012,11.3,-6.12,-4.51
30.053,9.3,-6.12,-8.79
30.094,7.73,-5.61,-12.4
30.135,4.9,-5.26,-12.47
30.176,3.22,-6.98,-8.43
30.217,4.51,-6.08,-7.18
30.258,7.06,-4.43,-6.79
30.299,5.81,-3.84,-6.12
30.34,3.45,-2.08,-5.22
30.381,1.84,-2.28,-3.61
30.422,2.35,-3.1,-2.55
30.463,3.8,-5.18,-2.98
30.504,5.77,-7.53,-6.86
30.545,8.39,-9.53,-11.3
30.586,11.14,-13.93,-5.49
30.627,5.57,-6.55,-12.55
30.668,3.53,-5.96,-12.47
30.709,2.55,-3.45,-7.69
30.75,3.3,-0.55,-6.86
30.791,2.16,-1.92,-7.3
30.832,7.49,-7.02,-6.43
30.873,5.37,-5.37,-8.83
30.914,4.98,-3.77,-4.71
30.955,5.81,-3.49,-4.04
30.996,7.26,-2.86,-3.84
31.037,7.37,-2.63,-4.98
31.078,7.41,-4.55,-5.88
31.119,8.51,-5.92,-4.82
31.16,8.2,-7.14,-7.85
31.201,9.92,-7.34,-12.67
31.242,6.59,-4.98,-12.4
31.283,2.2,-5.53,-9.41
31.324,3.8,-5.06,-7.73
31.365,7.3,-5.33,-7.69
31.406,6.28,-4.63,-6.75
31.447,4.59,-3.1,-5.69
31.488,2.9,-1.49,-4.2
31.529,2.31,-2.04,-2.04
31.57,3.8,-3.57,-2
31.611,6.39,-6.83,-4.94
31.652,6.67,-7.69,-11.69
31.693,7.57,-11.53,-6.83
31.734,6.59,-10.43,-5.73
31.775,4.39,-6.35,-13.89
31.816,3.41,-6.55,-9.49
31.857,3.53,-2.51,-7.26
31.898,3.18,-0.27,-6
31.939,2.79,-2.39,-6.16
31.98,6.98,-5.33,-6.94
32.021,7.45,-3.33,-9.49
32.062,5.53,-4.55,-5.1
32.103,5.22,-3.22,-4.35
32.144,5.73,-2.86,-3.73
32.185,7.85,-4.63,-4.75
32.226,8.12,-5.1,-7.1
32.267,9.41,-6.08,-5.02
32.308,8.47,-6.04,-8.39
32.349,8.32,-5.18,-12.55
32.39,4.71,-4.04,-13.49
32.431,3.96,-7.37,-10.47
32.472,4.82,-6.67,-7.49
32.513,5.41,-4,-7.02
32.554,5.06,-3.8,-4.75
32.595,4.51,-2.16,-4.31
32.636,3.84,-1.77,-3.45
32.677,4.04,-2.55,-2.39
32.718,5.65,-4.31,-3.41
32.759,6.9,-7.14,-6.39
32.8,5.88,-8.36,-12.4
32.841,5.49,-13.45,-4.86
32.882,3.18,-8.75,-13.14
32.923,5.84,-7.06,-12.83
32.964,4.16,-3.06,-9.1
33.005,3.49,0.2,-8.83
33.046,3.22,-0.78,-7.22
33.087,6.39,-4.59,-5.02
33.128,4.47,-3.84,-6.39
33.169,3.45,-4.86,-5.81
33.21,4.98,-6.2,-5.3
33.251,8,-6.32,-5.65
33.292,6.98,-3.49,-5.1
33.333,6.39,-2.55,-4.47
33.374,8.71,-3.73,-6.71
33.415,12.63,-7.57,-5.61
33.456,7.92,-6.2,-10.2
33.497,5.69,-4.04,-12.67
33.538,3.65,-5.22,-12.91
33.579,6.24,-8.9,-9.96
33.62,6.12,-5.81,-8.59
33.789,5.92,-2.43,-5.81
34.021,0.28,-2.79,-7.77
