NAME:,walk_3_1.csv,,
2.091,6,-8.12,-7.37
2.132,6.86,-7.77,-6.16
2.173,7.81,-8.63,-4.28
2.214,6.43,-9.61,-7.22
2.255,4.59,-8.59,-14.83
2.296,4.04,-5.92,-7.85
2.337,3.3,-1.06,-7.53
2.399,2.86,-0.9,-6.43
2.46,6.79,-6,-6.04
2.656,4.31,-4.86,-6.51
2.829,8.28,-4.71,-14
2.87,5.92,-4.12,-9.92
2.911,3.41,-2.67,-8.59
2.952,3.84,-3.1,-6.75
2.993,5.06,-3.37,-5.41
3.034,4.35,-4.39,-6.2
3.075,3.22,-3.45,-5.06
3.116,2,-2.47,-4.2
3.157,3.06,-4.12,-2.71
3.198,5.92,-7.3,-4.98
3.239,5.3,-6.47,-9.96
3.28,8.94,-11.89,-4.98
3.321,6.59,-8.75,-16
3.362,0.59,-6.71,-14.98
3.403,2.51,-4.98,-7.1
3.444,3.26,-0.94,-5.41
3.485,1.41,-0.71,-6
3.526,1.96,-2.28,-8.36
3.567,8.55,-5.69,-4.35
3.608,7.02,-4.71,-7.37
3.649,5.92,-2.86,-5.14
3.69,6.08,-2.12,-4.08
3.731,6.32,-2.82,-4.24
3.772,7.18,-4.55,-6.39
3.813,10.24,-8.71,-6.86
3.854,8.16,-8.16,-11.3
3.895,8.36,-4.86,-15.06
3.936,5.1,-5.73,-14.36
3.977,3.02,-5.45,-8.94
4.018,2.98,-3.41,-5.26
4.059,4.28,-2.82,-6.08
4.1,5.1,-3.45,-5.02
4.141,5.92,-2.71,-4.51
4.182,2.47,-1.33,-4.2
4.223,2,-2,-2.28
4.264,5.1,-5.18,-3.14
4.305,7.41,-7.34,-7.65
4.346,8.79,-10.43,-7.81
4.387,7.49,-12.24,-6.67
4.428,3.77,-8.55,-14.87
4.469,0.12,-6.67,-13.93
4.51,2.35,-3.69,-7.85
4.551,3.96,-1.41,-6.9
4.592,1.33,-3.02,-4.28
4.633,3.92,-2.71,-7.22
4.674,5.06,-4.16,-7.73
4.715,6.86,-5.02,-5.22
4.756,7.06,-3.14,-5.37
4.797,6.59,-1.73,-4.47
4.838,6.59,-3.1,-5.26
4.879,9.18,-6.28,-5.84
4.92,8.75,-8.63,-7.92
4.961,8,-9.96,-10.2
5.002,6.63,-3.49,-14.83
5.043,4.51,-4.71,-11.77
5.084,6.71,-6.55,-9.92
5.125,4.35,-4.04,-7.53
5.166,4.63,-1.37,-6.47
5.207,3.77,-2.86,-4.04
5.248,3.1,-2.51,-4.9
5.289,2.08,-2.71,-4.43
5.33,2.51,-4.12,-3.1
5.371,4.98,-6.75,-4.16
5.412,9.38,-7.18,-7.81
5.453,10.12,-9.1,-6.39
5.494,7.96,-9.92,-8.63
5.535,2.51,-6.63,-17.3
5.576,-0.24,-6.39,-11.89
5.617,1.45,-3.77,-5.14
5.658,4.51,-1.18,-7.06
5.699,2.12,-5.37,-6.47
5.74,6.2,-3.49,-7.45
5.781,5.92,-3.53,-5.96
5.822,5.49,-2.94,-5.22
5.863,6.32,-2.9,-5.14
5.904,6.55,-3.41,-4.35
5.945,5.3,-3.49,-4.71
5.986,6.71,-5.22,-5.92
6.027,8.87,-7.22,-6.04
6.068,8.83,-7.06,-7.02
6.109,7.77,-4.67,-12.55
6.15,5.84,-5.18,-16.28
6.191,4.59,-8.16,-11.26
6.232,3.37,-6.24,-8.55
6.273,2.67,-4.24,-5.88
6.314,4.55,-2.24,-6.55
6.355,5.92,-3.88,-4.08
6.396,6.35,-1.96,-5.53
6.437,2.47,-1.88,-3.22
6.478,3.06,-2.51,-0.63
6.519,5.18,-5.45,-3.73
6.56,6.12,-6.39,-10.28
6.601,9.89,-11.53,-8.47
6.642,6.12,-11.89,-6.83
6.683,3.53,-8.28,-11.81
6.724,2.82,-7.26,-13.22
6.765,2.51,-2.47,-11.22
6.806,4.43,-0.71,-9.26
6.847,2.98,-1.8,-3.49
6.888,4.51,-1.92,-5.57
6.929,4.43,-3.06,-7.92
6.97,6.51,-5.33,-5.73
7.011,6.2,-6.16,-4.94
7.052,5.37,-4.63,-5.41
7.093,3.88,-3.61,-4.63
7.134,5.88,-4.51,-6.59
7.175,12,-7.61,-6.75
7.216,10.55,-5.65,-9.1
7.257,8.83,-4.51,-12
7.298,4.86,-4.24,-13.89
7.339,1.88,-6.43,-11.57
7.38,3.33,-6.67,-7.81
7.421,5.26,-6.39,-6.98
7.462,4,-3.53,-6.32
7.503,4.55,-2.31,-4.98
7.544,3.18,-1.18,-3.37
7.585,3.53,-2.2,-2.2
7.626,3.96,-4.08,-2.67
7.667,7.22,-6.28,-5.92
7.708,8.98,-9.85,-8.63
7.749,8.12,-12.83,-5.49
7.79,3.3,-7.96,-11.85
7.831,2.51,-6.79,-14.44
7.872,3.57,-4.24,-10.36
8.01,4.28,-1.22,-7.92
8.282,8.47,-6.79,-5.81
8.323,9.41,-9.96,-6.86
8.364,7.73,-7.18,-12.75
8.405,6.94,-3.26,-14.36
8.446,4.12,-3.49,-11.18
8.487,6,-4.31,-7.22
8.528,3.57,-3.3,-6.16
8.569,4.43,-1.22,-6.24
8.61,6.83,-4.94,-4.98
8.651,3.61,-3.84,-7.37
8.692,1.41,-2.98,-3.61
8.733,2.9,-5.18,-1.14
8.774,5.81,-6.98,-5.92
8.815,8.79,-7.96,-9.26
8.856,10.04,-11.57,-3.84
8.897,4.75,-7.34,-12.08
8.938,2.59,-7.81,-16.04
8.979,3.73,-6.71,-9.26
9.02,3.1,-0.78,-6.35
9.061,1.84,-0.47,-5.73
9.102,1.88,-3.02,-7.49
9.143,8.9,-5.41,-5.37
9.184,6.98,-4.2,-7.1
9.225,5.65,-2.47,-5.06
9.266,6.67,-2.55,-3.88
9.307,7.1,-3.49,-5.02
9.348,7.18,-5.37,-6.24
9.389,8.51,-6.83,-7.22
9.43,10.08,-9.92,-7.61
9.471,8.55,-7.14,-13.18
9.512,6.04,-3.1,-12.79
9.553,3.53,-3.92,-7.65
9.594,5.37,-4.55,-6.39
9.635,4.59,-3.53,-6.94
9.676,4.16,-2.79,-5.81
9.717,4.79,-4.39,-5.06
9.758,2.63,-3.18,-5.3
9.799,2.75,-3.8,-1.49
9.84,4.67,-5.96,-3.65
9.881,7.73,-6.51,-8.2
9.922,11.1,-9.38,-7.34
9.963,8.87,-9.18,-5.45
10.004,5.26,-7.02,-12.4
10.045,-0.2,-5.92,-12.87
10.086,2.98,-4.82,-4.82
10.127,4.28,-1.49,-4.35
10.168,2.35,-3.45,-5.77
10.209,5.02,-3.73,-8.83
10.25,7.57,-4.86,-7.14
10.291,6.2,-2.98,-5.02
10.332,5.45,-2.2,-4.24
10.373,6.75,-3.69,-4.71
10.414,7.34,-5.3,-5.69
10.455,8.47,-6.98,-6.55
10.496,9.34,-8.51,-8.08
10.537,10.2,-6.9,-12.4
10.578,5.41,-3.18,-12.59
10.619,2.43,-3.53,-7.73
10.66,3.45,-4.04,-7.26
10.701,5.02,-5.69,-6.39
10.742,6.2,-4.67,-7.34
10.783,5.69,-4.24,-5.49
10.824,3.06,-2.2,-3.96
10.865,3.06,-2.59,-2.47
10.906,4.16,-3.92,-1.33
10.947,6.32,-4.86,-5.18
10.988,11.1,-8.67,-8.67
11.029,9.85,-11.1,-7.92
11.07,6.08,-7.3,-9.49
11.111,1.88,-6.94,-15.14
11.152,2.82,-5.49,-8.51
11.193,4.12,-1.14,-5.06
11.234,4,-0.24,-5.33
11.275,2.63,-4.82,-5.49
11.316,6.12,-4,-8.32
11.357,5.49,-4.2,-4.79
11.398,5.92,-4.35,-5.88
11.439,6.67,-4.08,-4.39
11.48,6.08,-3.77,-5.02
11.521,6.51,-5.06,-6.12
11.562,9.22,-7.65,-6
11.603,9.96,-7.73,-11.3
11.644,9.61,-6.2,-14.47
11.685,5.53,-3.84,-12.04
11.726,2.63,-3.37,-6.75
11.767,3.22,-3.41,-5.73
11.808,4.04,-3.8,-6.75
11.849,4.59,-4.59,-6.35
11.89,4,-3.18,-6.51
11.931,2.86,-2.55,-4.28
11.972,3.41,-4.47,-2.82
12.013,4.9,-6.63,-5.22
12.054,8.94,-7.41,-7.41
12.095,11.34,-7.49,-5.14
12.136,7.41,-6.12,-8.79
12.177,-0.47,-6.59,-17.14
12.218,0.98,-7.26,-9.49
12.259,5.96,-4.59,-5.61
12.3,3.92,-1.73,-5.77
12.341,1.1,-3.14,-7.41
12.382,6.24,-4.35,-6.51
12.423,6.28,-3.73,-5.88
12.464,4.86,-2.24,-5.65
12.505,5.57,-1.77,-5.14
12.546,7.57,-4.16,-6
12.587,8.28,-5.26,-5.88
12.628,7.41,-5.84,-5.41
12.669,8.47,-8.16,-8.28
12.71,9.81,-7.02,-15.1
12.751,7.14,-4.71,-12.63
12.792,4.47,-3.65,-8.16
12.833,2.86,-2.67,-6.83
12.874,3.77,-3.84,-6.04
12.915,4.59,-4.16,-7.3
12.956,5.18,-4.35,-5.33
12.997,2.86,-2.86,-5.02
13.038,2.43,-3.02,-3.22
13.079,4.16,-5.18,-3.02
13.12,7.26,-7.22,-5.77
13.161,9.73,-8.12,-7.77
13.202,9.85,-8.87,-4.12
13.243,6.04,-6.47,-13.3
13.284,-0.78,-4.39,-14.12
13.4,5.14,-3.84,-6.79
13.587,1.84,-4.24,-5.69
13.776,8.12,-5.81,-14.12
13.817,6.24,-4.98,-13.3
13.858,3.73,-4.98,-9.73
13.899,3.14,-4.2,-8.87
13.94,4.86,-4.63,-6.83
13.981,4.31,-3.61,-6.9
14.022,5.3,-3.14,-5.33
14.063,2.71,-2.47,-4.08
14.104,2.31,-2.24,-3.14
14.145,4.2,-3.88,-2.51
14.186,7.65,-6.16,-5.57
14.227,10.94,-8.04,-9.18
14.268,8.79,-9.57,-5.49
14.309,5.84,-7.85,-8.94
14.35,0.59,-7.34,-12.87
14.391,2.51,-5.49,-9.22
14.432,5.26,-3.14,-7.06
14.473,3.88,-2.31,-6.04
14.514,3.53,-3.37,-5.81
14.555,5.1,-3.61,-8.04
14.596,5.1,-4.08,-6.08
14.637,4.82,-3.84,-5.37
14.678,6.16,-3.3,-5.18
14.719,6.32,-3.14,-5.41
14.76,6.08,-4.98,-6.51
14.801,8.94,-8.04,-7.34
14.842,9.69,-9.26,-8.32
14.883,8.98,-5.69,-12.87
14.924,6.47,-3.88,-13.61
14.965,3.96,-3.33,-10.32
15.006,3.69,-4.16,-6.98
15.047,4.59,-4.63,-6.16
15.088,4.12,-3.8,-7.96
15.129,5.3,-4.94,-5.1
15.17,2.86,-3.1,-5.14
15.211,1.69,-2.71,-3.57
15.252,4.67,-5.06,-3.41
15.293,8.12,-6.55,-5.3
15.334,9.53,-7.22,-7.1
15.375,9.61,-7.53,-3.77
15.416,9.26,-8.08,-10.83
15.457,-0.59,-6.32,-14.91
15.498,4.47,-6.04,-7.53
15.539,4.04,-3.14,-5.81
15.58,2.59,-1.77,-6.63
15.621,3.06,-3.69,-5.88
15.662,5.53,-3.92,-6.51
15.703,5.22,-3.77,-7.06
15.744,5.96,-3.65,-5.81
15.785,6.08,-3.3,-5.1
15.826,5.84,-3.57,-5.02
15.867,5.69,-4.51,-5.65
15.908,8.83,-7.14,-6.16
15.949,11.06,-9.02,-7.61
15.99,8.9,-5.53,-12.87
16.031,6.04,-3.96,-13.89
16.072,4,-4.67,-8.67
16.113,2.31,-3.84,-8.87
16.154,3.3,-4.51,-6.55
16.195,4.55,-5.45,-7.18
16.236,5.96,-5.3,-6.16
16.277,2.9,-2.24,-4.86
16.318,2.82,-2.16,-2.79
16.359,4.51,-2.82,-2.43
16.4,8.87,-6.51,-4.86
16.441,11.06,-7.92,-7.73
16.482,8.87,-7.26,-5.65
16.523,8.51,-8.67,-9.06
16.564,-0.86,-6.24,-14.87
16.605,1.69,-5.65,-9.02
16.646,4.63,-4.16,-7.22
16.687,3.69,-2.94,-8.12
16.728,3.49,-3.45,-5.37
16.769,5.06,-3.22,-6.9
16.81,4,-2.86,-6.12
16.851,4.51,-3.02,-6.12
16.892,6.75,-4.16,-5.88
16.933,7.92,-4.16,-5.57
16.974,6.39,-3.61,-5.53
17.015,6.28,-4.51,-5.45
17.056,8.63,-7.18,-7.73
17.097,8.55,-6.63,-13.49
17.138,8.63,-6.63,-12.63
17.179,4.12,-3.96,-14.08
17.22,2.2,-3.88,-9.06
17.261,4.24,-4.94,-6.75
17.302,4.75,-4.94,-8.71
17.343,4.35,-4.31,-6.51
17.384,4.82,-2.47,-6.04
17.425,3.33,-2.39,-4.39
17.466,2.59,-1.73,-3.37
17.507,3.26,-3.06,-3.06
17.548,5.22,-5.41,-5.33
17.589,7.34,-7.34,-7.3
17.63,7.3,-8.24,-6.35
17.671,7.34,-9.06,-4.79
17.712,6.79,-8.32,-14.44
17.753,-2.35,-5.96,-16.51
17.794,5.1,-7.1,-9.77
17.835,1.96,-1.41,-5.53
17.876,3.77,-0.94,-7.85
17.917,4.63,-4.67,-5.65
17.958,6.94,-4.16,-5.81
17.999,4.16,-2.71,-6.2
18.04,2.71,-2.31,-6.24
18.081,5.57,-3.33,-6.39
18.122,7.65,-4.39,-5.77
18.163,6.32,-3.45,-5.96
18.204,5.81,-4.12,-6.47
18.245,8.43,-7.18,-7.02
18.286,8.98,-8.2,-10.55
18.327,8.83,-5.96,-15.1
18.368,5.18,-4.31,-12.91
18.409,2.08,-3.37,-8.43
18.45,3.61,-2.67,-5.02
18.491,4.35,-3.96,-7.26
18.532,3.73,-3.69,-7.41
18.573,5.18,-4.43,-6.47
18.614,2.71,-2.86,-5.14
18.655,2.39,-2.71,-3.53
18.696,3.8,-3.65,-3.37
18.737,7.81,-6.63,-4.98
18.778,10.51,-7.26,-7.81
18.819,10.36,-6.12,-6.67
19.27,8.43,-4.55,-5.41
19.311,6.28,-3.1,-6.28
19.352,6.28,-4.94,-6.59
19.393,8.9,-8.51,-8.63
19.434,7.96,-6.35,-15.02
19.475,8.04,-5.57,-12.24
19.516,3.14,-2.86,-12.67
19.557,2.2,-2.86,-8.98
19.598,4.9,-3.65,-6.94
19.639,4.43,-4.82,-7.22
19.68,4.28,-3.65,-8.12
19.721,2.86,-2.59,-4.39
19.762,3.18,-2.31,-2.71
19.803,4.16,-2.63,-3.02
19.844,7.02,-5.49,-5.77
19.885,7.69,-6.47,-7.81
19.926,8.28,-8.28,-3.37
19.967,5.96,-8.59,-7.77
20.008,1.77,-7.57,-19.81
20.049,3.96,-8.75,-11.1
20.09,4.59,-3.53,-8.36
20.131,3.84,0.78,-5.14
20.172,0.94,-0.27,-4.12
20.213,2.39,-2.28,-8.32
20.254,7.88,-4.82,-5.3
20.295,6.94,-5.06,-7.77
20.336,5.14,-3.41,-6.63
20.377,5.45,-2.9,-4.63
20.418,5.96,-3.18,-5.49
20.459,8.71,-7.53,-6.98
20.5,11.77,-10.28,-8
20.541,7.81,-5.84,-14.28
20.582,6.32,-0.98,-14.47
20.623,5.22,-4.08,-8.75
20.664,5.02,-3.37,-8.32
20.705,3.18,-3.02,-7.45
20.746,4.67,-3.41,-7.06
20.787,2.2,-3.88,-6.16
20.828,3.8,-4.24,-5.37
20.869,2.67,-3.53,-5.14
20.91,2.35,-3.77,-3.92
20.951,4.94,-5.41,-4.71
20.992,10.2,-6.94,-6.35
21.033,10.32,-6.2,-5.96
21.074,8.94,-5.3,-4.12
21.115,6.28,-7.96,-18.67
21.156,-1.69,-7.02,-13.14
21.197,5.81,-5.49,-6.47
21.238,3.73,-0.43,-5.49
21.279,0.82,-1.61,-7.34
21.32,2.59,-3.41,-9.89
21.361,6.79,-4.75,-5.41
21.402,6.51,-3.22,-6.59
21.443,5.77,-1.8,-6.67
21.484,6.51,-1.02,-4.79
21.525,7.77,-3.14,-5.02
21.566,7.61,-4.59,-6.51
21.607,9.06,-7.73,-8.32
21.648,9.34,-10.59,-9.41
21.689,6.35,-4.16,-13.73
21.73,6.51,-4.2,-11.73
21.771,4.28,-3.14,-9.73
21.812,4.43,-3.41,-6.39
21.853,4.94,-3.41,-6.08
21.894,3.53,-2.94,-6.71
21.935,3.57,-3.69,-6.2
21.976,4.24,-4.04,-6.16
22.017,2.31,-3.77,-4.9
22.058,3.45,-5.33,-3.77
22.099,6.9,-6.08,-5.45
22.14,9.77,-5.96,-6.67
22.181,8.94,-5.65,-5.22
22.222,8.2,-6.67,-5.81
22.263,3.8,-7.73,-15.46
22.304,1.84,-8.24,-12.47
22.345,4.35,-5.33,-8.71
22.386,2.79,-2.59,-6.71
22.427,2.55,-2.04,-7.1
22.468,4.43,-2.63,-5.1
22.509,5.81,-2.51,-5.84
22.55,5.14,-2.08,-7.02
22.591,6.12,-2.98,-6.08
22.632,6.63,-3.49,-5.81
22.673,6.55,-4.35,-5.84
22.714,6.86,-5.14,-7.3
22.755,7.81,-7.34,-7.41
22.796,7.65,-9.96,-7.85
22.837,6,-4.28,-14.95
22.878,8.32,-3.3,-11.96
22.919,5.02,-3.8,-11.53
22.96,2.94,-2.71,-8.43
23.001,3.45,-3.53,-6.67
23.042,3.49,-3.57,-7.06
23.083,3.69,-3.65,-6.43
23.124,3.96,-3.49,-4.82
23.165,3.1,-2.79,-4.59
23.206,3.06,-3.3,-4.12
23.247,5.73,-6.16,-5.49
23.288,9.53,-7.81,-7.14
23.329,9.53,-6.71,-5.45
23.37,8.79,-7.85,-9.61
23.411,-0.2,-6.12,-15.89
23.452,1.57,-5.84,-9.41
23.493,5.41,-4.9,-6.86
23.534,2.08,-2.24,-6.98
23.575,2.94,-3.73,-7.77
23.616,5.18,-4.24,-5.96
23.657,4.31,-2.59,-6.32
23.698,3.33,-1.65,-6.79
23.739,5.84,-2.71,-6.24
23.78,8.24,-4.43,-5.92
23.821,7.22,-3.96,-7.77
23.862,6.08,-4.82,-6.63
23.903,6.55,-7.18,-7.37
23.944,7.57,-9.57,-10.2
23.985,7.92,-4.43,-15.46
24.026,7.22,-4.94,-12.08
24.067,3.57,-2.55,-9.81
24.108,3.26,-0.78,-6.83
24.149,4.71,-3.61,-7.02
24.19,3.77,-4.82,-6.75
24.231,2.63,-4.12,-6.28
24.272,2.51,-3.3,-5.14
24.313,2.94,-3.53,-4.71
24.451,4.86,-4.63,-4.39
24.62,9.41,-5.69,-7.77
24.723,3.45,-4,-7.06
24.764,4.86,-3.26,-5.14
24.805,4.79,-1.49,-6.47
24.846,3.57,-1.37,-6.79
24.887,5.92,-2.75,-6.51
24.928,7.45,-4.47,-5.61
24.969,5.61,-4.43,-6.63
25.01,5.53,-5.61,-7.81
25.051,9.77,-9.1,-8.59
25.092,8.2,-5.77,-13.06
25.133,8.67,-5.3,-12.12
25.174,3.02,-2.71,-13.14
25.215,1.49,-3.65,-8.83
25.256,4.67,-5.49,-6.94
25.297,3.88,-4.98,-9.3
25.338,3.65,-4.82,-6.43
25.379,4.71,-2.94,-5.65
25.42,2.79,-1.88,-4.79
25.461,3.06,-1.96,-3.26
25.502,5.37,-5.06,-3.41
25.543,8.39,-6.71,-7.26
25.584,9.22,-7.41,-8.04
25.625,8.67,-8.47,-5.3
25.666,0.24,-6.24,-17.53
25.707,0.71,-6.32,-9.96
25.748,5.77,-4.71,-8.94
25.789,3.69,-2.59,-8.94
25.83,3.49,-3.57,-7.49
25.871,5.57,-4.04,-5.45
25.912,4.98,-2.16,-5.96
25.953,2.51,-1.53,-5.37
25.994,4.55,-2.63,-5.92
26.035,7.37,-4.94,-5.77
26.076,6.86,-4.67,-7.22
26.117,6.04,-5.02,-6.94
26.158,7.96,-7.73,-7.88
26.199,8.51,-7.02,-11.57
26.24,7.49,-3.41,-12.87
26.281,4.67,-2.71,-13.89
26.322,2.39,-3.33,-10.59
26.363,4.28,-4.35,-8.55
26.404,4.82,-4.63,-7.65
26.445,3.22,-3.73,-7.1
26.486,2.82,-3.1,-5.53
26.527,2.79,-2.35,-4.16
26.568,2.47,-2.16,-3.37
26.609,3.02,-3.8,-3.84
26.65,6.63,-6.39,-6.47
26.691,8.94,-7.45,-8.51
26.732,8.83,-8.51,-4.98
26.773,6.47,-7.88,-9.69
26.814,1.26,-6.63,-18.04
26.855,2.12,-7.34,-10.4
26.896,5.26,-4,-8.75
26.937,2.9,0.16,-7.14
26.978,2,-3.33,-6.55
27.019,4.98,-3.26,-6
27.06,5.45,-3.3,-6.75
27.101,4.12,-3.06,-6.94
27.142,4.79,-3.3,-6.08
27.183,6.35,-3.8,-5.84
27.224,6.47,-4.12,-6.12
27.265,6.86,-5.22,-7.18
27.306,8.94,-7.57,-8.24
27.347,7.77,-5.45,-13.14
27.388,8.24,-5.37,-12.79
27.429,4.04,-3.61,-14.12
27.47,2.16,-4.04,-9.69
27.511,3.37,-4.71,-7.61
27.552,3.88,-4.16,-8.47
27.593,4,-3.96,-6.32
27.634,3.49,-2.98,-4.63
27.675,4.08,-2.08,-4.39
27.716,3.41,-1.92,-3.73
27.757,4.98,-3.8,-4
27.798,7.81,-5.96,-6.67
27.839,8.16,-7.1,-8.67
27.88,7.57,-8.63,-6.32
27.921,6.28,-8.36,-10.63
27.962,-0.71,-6.47,-17.18
28.003,5.3,-6.98,-8.83
28.044,3.61,-2.35,-7.92
28.085,2.59,-1.26,-5.84
28.126,2.28,-3.3,-6.2
28.167,5.3,-2.75,-6.51
28.208,5.41,-2.51,-6.83
28.249,3.88,-2.47,-6.55
28.29,4.98,-3.49,-6.32
28.331,6.16,-4.47,-6.67
28.372,5.77,-4.51,-6.98
28.413,7.1,-6.24,-6.79
28.454,7.73,-7.45,-7.77
28.495,7.81,-6.67,-11.61
28.536,9.61,-4.16,-13.53
28.577,4.67,-3.33,-13.73
28.618,2.31,-3.26,-8.63
28.659,2.82,-2.94,-6.86
28.7,3.84,-3.69,-7.73
28.741,3.61,-4.16,-7.26
28.782,3.3,-3.3,-5.53
28.823,2.79,-1.77,-4.63
28.864,3.37,-3.1,-3.65
28.905,4.67,-4.12,-4.86
28.946,6.94,-6.59,-6.67
28.987,8.2,-7.77,-7.96
29.028,7.65,-8.12,-5.65
29.069,6,-7.65,-12.94
29.11,-2.24,-4.98,-15.1
29.151,4.59,-6.2,-10.08
29.192,2.59,-2.79,-8.2
29.233,3.18,-1.57,-7.92
29.274,4.28,-3.1,-5.69
29.315,5.18,-3.18,-6.47
29.356,3.49,-2.28,-6.94
29.397,2.94,-3.18,-6.98
29.438,5.06,-4.12,-6
29.479,6.39,-3.8,-5.26
29.52,5.92,-2.75,-6.79
29.561,7.73,-5.84,-7.06
29.602,8.12,-6.98,-8.51
29.643,7.3,-7.37,-9.92
29.684,7.85,-4.86,-13.06
29.725,6.75,-4.63,-13.69
29.8,3.33,-2.16,-11.38
29.93,2.9,-4.71,-5.92
30.169,3.73,-2.28,-6.2
30.258,1.26,-5.22,-18.08
30.299,-2.04,-4.67,-12.67
30.34,5.92,-4.86,-7.96
30.381,2.75,-2.2,-8.28
30.422,1.73,-4,-9.02
30.463,4.28,-3.84,-6.86
30.504,3.8,-1.37,-6.94
30.545,3.02,-1.1,-6.16
30.586,4.67,-2.63,-5.69
30.627,7.37,-3.18,-5.33
30.668,6.55,-3.33,-7.3
30.709,7.88,-5.81,-6.86
30.75,8.24,-7.69,-8.47
30.791,7.37,-8.94,-10.2
30.832,7.02,-3.84,-14.47
30.873,5.06,-3.02,-13.26
30.914,2.71,-2.94,-9.92
30.955,3.92,-3.1,-8.75
30.996,4.75,-3.18,-7.41
31.037,2.82,-3.49,-6.98
31.078,2.75,-3.69,-5.65
31.119,2.98,-2.67,-5.02
31.16,3.02,-3.33,-4.28
31.201,4.71,-4.94,-4.16
31.242,6.75,-6.47,-7.06
31.283,7.22,-6.75,-8.63
31.324,7.73,-9.85,-7.22
31.365,2.28,-5.92,-14.75
31.406,3.8,-7.65,-11.65
31.447,3.77,-3.3,-10.55
31.488,2.82,-0.16,-8.2
31.529,2.2,-1.84,-6.67
31.57,5.26,-3.37,-5.81
31.611,4.79,-3.06,-5.69
31.652,2.16,-2.2,-6.51
31.693,4.04,-3.26,-6.75
31.734,7.69,-5.26,-5.81
31.775,7.37,-4,-6.83
31.816,5.88,-3.06,-6.08
31.857,7.81,-5.92,-6.79
31.898,9.18,-8.08,-10.67
31.939,8.36,-5.49,-15.53
31.98,7.3,-4.79,-14.98
32.021,2.79,-2.16,-11.06
32.062,1.8,-2.16,-8.63
32.103,3.53,-3.84,-6.2
32.144,3.57,-3.3,-7.26
32.185,2.43,-2.94,-5.3
32.226,3.77,-3.06,-5.14
32.267,2.47,-2.9,-4.82
32.308,3.14,-3.88,-4.28
32.349,6.16,-6.71,-5.88
32.39,8.16,-7.53,-8.08
32.431,8.79,-8.9,-6.16
32.472,6.24,-7.61,-13.38
32.513,0,-5.69,-15.97
32.554,4.28,-5.14,-8.51
32.595,2.43,-1.69,-7.18
32.636,2.04,-0.71,-7.1
32.677,3.84,-3.61,-7.22
32.718,5.65,-4.43,-7.37
32.759,3.61,-2.79,-6.35
32.8,2.51,-2.2,-4.94
32.841,5.37,-3.02,-6.12
32.882,8.32,-5.33,-6.08
32.923,6.71,-4.2,-7.49
32.964,6.28,-6.08,-6.9
33.005,6.86,-7.77,-8.04
33.046,7.77,-5.33,-13.1
33.087,8.16,-5.37,-12
33.128,3.14,-1.69,-12.91
33.169,1.49,-2.24,-9.85
33.21,5.96,-3.84,-8.12
33.251,4.98,-4.55,-9.85
33.292,3.37,-3.88,-7.65
33.333,2.12,-3.3,-5.69
33.374,2.51,-2.08,-5.02
33.415,3.8,-2.79,-4.35
33.456,4.98,-3.37,-5.37
33.497,6.08,-6.32,-7.02
33.538,7.1,-7.69,-7.3
33.579,7.22,-7.81,-5.06
33.62,6.51,-7.14,-7.57
33.661,1.14,-5.49,-17.14
33.702,0,-6.2,-14.91
33.743,5.06,-3.96,-10.16
33.784,2.79,-0.31,-7.3
