NAME:,walk_1_1,,
5.025,5.96,-10.59,-5.26
5.092,3.33,-6.12,-3.57
5.159,1.84,-7.26,-3.96
5.226,4.55,-6.71,-5.81
5.293,2.79,-7.57,-3.26
5.36,3.8,-7.92,-3.96
5.427,3.41,-9.38,-4
5.494,3.37,-8.9,-5.33
5.561,3.37,-11.61,-5.84
5.628,5.22,-6.71,-3.92
5.695,2.08,-8.04,-3.02
5.762,2.75,-7.88,-3.8
5.829,5.45,-7.57,-5.33
5.896,3.88,-7.22,-3.14
5.963,2.94,-8.63,-1.88
6.03,5.06,-8.47,-4.55
6.097,4.86,-9.77,-3.8
6.164,4.71,-9.57,-6.71
6.231,5.49,-10.36,-3.06
6.298,3.33,-6.79,-5.26
6.365,3.1,-7.57,-4.55
6.432,2.47,-6.98,-4.24
6.499,2.28,-7.14,-3.02
6.566,3.3,-8.04,-4.31
6.633,3.33,-9.65,-4.82
6.7,3.06,-11.53,-5.73
6.767,7.02,-7.22,-7.45
6.834,3.02,-8.55,-2.35
6.901,0.51,-8.08,-1.41
6.968,4,-7.02,-5.22
7.035,4.67,-7.57,-3.33
7.102,4.12,-7.96,-3.37
7.169,4.12,-8.83,-2.94
7.236,4.9,-9.45,-4.59
7.303,4.47,-9.18,-6.16
7.37,5.57,-10.59,-3.06
7.437,3.53,-7.1,-5.49
7.504,4.24,-7.77,-4.2
7.571,2.82,-7.57,-4.12
7.638,2.08,-7.14,-3.22
7.705,3.57,-8.43,-4.55
7.772,2.98,-8.94,-4.51
7.839,3.33,-10.79,-6.59
7.906,6.08,-6.59,-5.02
7.973,2.47,-9.22,-1.45
8.04,1.69,-9.14,-1.02
8.107,5.73,-7.41,-6.12
8.174,4.2,-8.28,-2.28
8.241,3.53,-7.88,-2.39
8.308,5.02,-8.55,-4.35
8.375,5.22,-10.2,-4.12
8.442,5.14,-9.18,-6.28
8.509,4.75,-8.79,-3.14
8.576,3.18,-7.02,-5.26
8.643,4.08,-7.02,-5.18
8.71,1.96,-6.98,-4.39
8.777,1.26,-7.69,-2.31
8.844,3.96,-8.43,-5.22
8.911,2.82,-8.71,-5.1
8.978,3.22,-10.79,-6.98
9.045,7.69,-8.39,-5.1
9.112,2.47,-9.77,-1.37
9.179,2.63,-8.24,-3.73
9.246,3.88,-6.32,-5.37
9.313,2.75,-7.81,-2.55
9.38,2.82,-7.61,-3.22
9.447,3.65,-8.47,-4.47
9.514,4.47,-9.92,-4.9
9.581,4.79,-10.28,-6.28
9.648,4.94,-10.28,-2.94
9.715,2.47,-7.02,-4.08
9.782,3.88,-8.28,-4.24
9.849,4.12,-7.26,-5.65
9.916,2.12,-7.69,-3.06
9.983,3.14,-8,-4.75
10.05,2.55,-8.51,-5.22
10.117,2.43,-10.83,-6.86
10.184,7.02,-6.98,-6.35
10.251,2.71,-9.96,-1.96
10.318,0.82,-8.63,-1.88
10.385,3.73,-6.71,-5.73
10.452,3.18,-7.57,-3.14
10.519,3.65,-8.9,-2.12
10.586,4.24,-9.02,-3.92
10.653,4.82,-9.96,-4.75
10.72,4.71,-9.77,-6.32
10.787,5.49,-9.85,-3.8
10.854,2.75,-7.1,-4.43
10.921,4.08,-7.53,-5.1
10.988,2.86,-6.24,-4.98
11.055,0.75,-7.14,-2.16
11.122,3.49,-8.28,-4.98
11.189,3.14,-9.73,-4.71
11.256,3.45,-10.59,-6.9
11.323,6.04,-6.51,-5.92
11.39,3.37,-10,-2.59
11.457,2.82,-8,-3.73
11.524,2.98,-7.18,-3.45
11.591,3.22,-7.41,-3.1
11.658,3.77,-8.04,-2.98
11.725,4.63,-8.98,-4.04
11.792,3.8,-10.08,-4.51
11.859,5.41,-9.41,-6.55
11.926,3.92,-8.59,-3.14
11.993,3.92,-9.26,-4.59
12.06,4.71,-6.35,-5.61
12.127,1.92,-6.67,-3.37
12.194,2.67,-7.41,-3.37
12.261,3.26,-9.81,-4.12
12.328,3.26,-9.06,-5.65
12.395,4.35,-8.55,-7.77
12.462,4.51,-7.57,-3.53
12.529,2.08,-10.55,-0.98
12.596,3.96,-7.41,-4.79
12.663,2.31,-7.49,-2.71
12.73,3.57,-7.57,-3.33
12.797,3.18,-9.57,-1.69
12.864,4.63,-9.3,-4.63
12.931,4.59,-10.08,-5.49
12.998,6.51,-10,-5.49
13.065,3.18,-7.45,-3.65
13.132,3.1,-8.28,-3.96
13.199,4.16,-6.59,-5.57
13.266,1.92,-8.2,-2.79
13.333,3.41,-7.22,-4.98
13.4,2.59,-10,-4
13.467,3.02,-10.04,-5.81
13.534,5.57,-8.67,-7.02
13.601,3.77,-9.18,-2.67
13.668,0.71,-9.57,-0.94
13.735,3.8,-7.14,-4.67
13.802,2.82,-7.45,-3.37
13.869,3.3,-7.57,-3.1
13.936,3.3,-8.43,-3.06
14.003,4.59,-9.38,-4.59
14.07,4.24,-9.41,-5.53
14.137,6.35,-10.16,-4.79
14.204,3.73,-7.37,-3.88
14.271,3.49,-9.38,-3.88
14.338,4.51,-6.51,-5.84
14.405,1.65,-7.45,-2.79
14.472,2.35,-7.65,-4.39
14.539,2.79,-9.34,-4.82
14.606,3.41,-9.81,-6.47
14.673,6.43,-8,-6.04
14.74,3.49,-10.04,-1.92
14.807,2.28,-7.73,-3.53
14.874,3.8,-6.55,-4.82
14.941,3.37,-8.16,-2.79
15.008,4.39,-7.88,-3.37
15.075,3.8,-9.1,-3.26
15.142,3.41,-9.89,-6.08
15.209,6.9,-10.59,-7.18
15.276,3.45,-8.08,-3.65
15.343,1.57,-7.96,-3.84
15.41,4.24,-5.88,-5.77
15.477,2.04,-7.53,-3.14
15.544,1.8,-6.28,-3.3
15.611,3.1,-7.96,-5.65
15.678,3.33,-11.14,-5.1
15.745,5.69,-9.92,-7.14
15.812,3.96,-8.51,-2.86
15.879,0.43,-8.63,-1.69
15.946,3.26,-6.94,-4.86
16.013,2.43,-7.02,-3.53
16.08,3.53,-7.3,-3.88
16.147,3.57,-9.65,-2.75
16.214,4.63,-10.08,-4.47
16.281,4.98,-10.04,-6.79
16.348,4.63,-9.14,-3.3
16.415,2.16,-7.41,-4.12
16.482,4.24,-7.1,-4.71
16.549,3.65,-6.43,-5.22
16.616,1.77,-7.61,-2.51
16.683,4.35,-8.63,-5.41
16.75,3.26,-9.45,-4.98
16.817,3.92,-10.51,-7.37
16.884,4.39,-7.26,-3.22
16.951,1.18,-9.41,-1.73
17.018,3.14,-8.08,-3.96
17.085,2.75,-6.59,-4.16
17.152,3.8,-7.26,-3.57
17.219,3.88,-9.02,-2.35
17.286,5.06,-9.22,-4.9
17.353,4.79,-10.16,-6.04
17.42,6.16,-8.9,-4.28
17.487,2.86,-7.26,-3.57
17.554,3.26,-8.98,-3.77
17.621,4.55,-6.24,-6.12
17.688,1.84,-7.77,-2.79
17.755,3.53,-7.65,-4.9
17.822,3.18,-8.87,-5.18
17.889,3.33,-10.16,-5.88
17.956,6.47,-7.96,-6.12
18.023,3.06,-9.34,-3.06
18.09,1.65,-8.59,-2.43
18.157,4.2,-7.14,-5.61
18.224,2.94,-7.18,-3.14
18.291,2.9,-8.67,-2.35
18.358,3.69,-8.75,-3.33
18.425,5.81,-10.28,-5.3
18.492,4.9,-9.49,-6.04
18.559,4.28,-8.75,-2.63
18.626,2.51,-7.02,-4.55
18.693,4.16,-7.88,-5.06
18.76,3.65,-7.37,-4.75
18.827,1.1,-8.39,-1.65
18.894,2.47,-8.67,-4.12
18.961,3.84,-9.38,-5.1
19.028,4.79,-10.9,-7.49
19.095,5.65,-6.63,-4.9
19.162,1.77,-9.38,-1.53
19.229,2.55,-7.88,-4.24
19.296,3.8,-7.34,-4.63
19.363,2.94,-7.49,-3.14
19.43,3.18,-8.71,-2
19.497,4.04,-9.02,-3.8
19.564,4.2,-10.2,-4.47
19.631,6.2,-9.85,-6.51
19.698,3.92,-7.69,-3.37
19.765,2.08,-8.2,-3.69
19.832,4.55,-6.79,-5.61
19.899,2.55,-6.59,-4.75
19.966,2.08,-7.85,-2.98
20.033,2.94,-8.51,-4.71
20.1,3.61,-8.55,-5.26
20.167,4.59,-11.65,-6.98
20.234,6.35,-8.12,-4.31
20.301,0.39,-10.04,-0.04
20.368,3.96,-6.79,-5.77
20.435,2.98,-7.18,-4.24
20.502,3.96,-7.88,-3.88
20.569,3.06,-7.96,-2.43
20.636,3.45,-9.38,-4.16
20.703,3.92,-10.32,-5.41
20.77,6.16,-10.59,-5.73
20.837,3.88,-7.65,-3.8
20.904,1.84,-8.55,-3.49
20.971,4.55,-5.73,-5.69
21.038,2.51,-8.36,-2.82
21.105,3.88,-7.61,-4.47
21.172,3.1,-9.53,-4.59
21.239,3.14,-8.75,-5.69
21.306,4.47,-9.41,-6.83
21.373,4.08,-7.65,-3.06
21.44,0.55,-9.26,-0.98
21.507,3.96,-7.02,-5.02
21.574,3.69,-8.08,-3.14
21.641,3.88,-7.88,-3.26
21.708,3.26,-8.39,-2.98
21.775,4.31,-9.73,-4
21.842,5.06,-10.67,-6.86
21.909,4.28,-7.85,-3.37
21.976,2.04,-7.14,-3.8
22.043,3.69,-7.3,-5.18
22.11,3.61,-6.71,-4.94
22.177,2.04,-7.73,-2.43
22.244,3.14,-8.98,-3.88
22.311,4.63,-9.18,-5.57
22.378,4.94,-10.75,-6.83
22.445,4.9,-7.45,-3.8
22.512,1.45,-9.18,-2.71
22.579,3.33,-7.3,-4.98
22.646,2.31,-8.2,-2.71
22.713,4.2,-7.26,-3.92
22.78,3.02,-8.28,-2
22.847,4.12,-9.18,-2.82
22.914,4.39,-10.32,-5.26
22.981,6.75,-9.3,-6.47
23.048,3.33,-7.77,-3.1
23.115,1.84,-7.85,-3.69
23.182,4.9,-6.08,-6.12
23.249,2.39,-7.02,-4.16
23.316,3.22,-7.88,-3.57
23.383,2.9,-9.69,-3.73
23.45,3.33,-9.22,-5.33
23.517,4.51,-9.38,-7.06
23.584,4.71,-8.67,-3.61
23.651,1.37,-8.83,-2.63
23.718,3.3,-7.06,-4.43
23.785,2.79,-7.88,-3.06
23.852,3.84,-8.55,-3.26
23.919,4.16,-8.83,-4.2
23.986,4.08,-9.22,-4.31
24.053,4.63,-9.49,-5.96
24.12,4.86,-9.41,-3.57
24.187,2.71,-7.53,-4.67
24.254,3.33,-6.9,-4.86
24.321,3.18,-6.71,-4.98
24.388,3.06,-7.96,-3.73
24.455,3.8,-7.77,-4.59
24.522,3.14,-10.12,-4.75
24.589,3.53,-10.04,-5.77
24.656,5.33,-8.55,-6.51
24.723,3.49,-9.77,-2.47
24.79,3.22,-6.9,-5.18
24.857,2.16,-7.06,-2.82
24.924,3.22,-7.61,-3.1
24.991,4.39,-8.12,-3.61
25.058,5.02,-9.26,-3.65
25.125,4.24,-10.32,-6.39
25.192,7.02,-9.18,-6.16
25.259,3.65,-6.9,-4.43
25.326,2.12,-8.04,-2.63
25.393,4,-5.26,-5.61
25.46,2.35,-8,-3.26
25.527,3.57,-7.26,-4.75
25.594,4.55,-10.71,-4.63
25.661,3.02,-10.47,-6.71
25.728,6.63,-6.32,-6.83
25.795,3.37,-8.55,-3.53
25.862,0.55,-8.51,-1.77
25.929,3.26,-5.84,-5.1
25.996,2.94,-7.53,-2.51
26.063,4.94,-8.83,-2.9
26.13,4.94,-9.49,-3.18
26.197,4.59,-10.51,-5.41
26.264,7.49,-10.51,-6.94
26.331,3.37,-6.75,-3.77
26.398,0.67,-7.92,-2.75
26.465,4.39,-5.18,-6
26.532,3.14,-7.06,-3.84
26.599,3.53,-8.16,-4.08
26.666,4.04,-9.81,-5.57
26.733,1.45,-9.1,-6.32
26.8,6.16,-7.22,-6.55
26.867,3.53,-9.06,-2.28
26.934,0.78,-9.69,-0.98
27.001,4.08,-6.04,-6.16
27.068,3.26,-7.45,-3.37
27.135,4.24,-8.9,-2.59
27.202,4.12,-9.06,-3.22
27.269,4.28,-10.4,-5.88
27.336,6.35,-10.12,-7.26
27.403,3.57,-9.02,-3.8
27.47,1.45,-8.24,-3.84
27.537,4.43,-6.04,-5.77
27.604,1.96,-6.79,-4.24
27.671,3.06,-8.51,-3.57
27.738,3.8,-9.45,-5.22
27.805,2.39,-8.79,-6.28
27.872,4.59,-8.59,-7.73
27.939,3.65,-8.36,-2.86
28.006,1.02,-10.24,-1.29
28.073,2.71,-6.67,-4.31
28.14,2.55,-6.94,-3.3
28.207,4.31,-8.87,-2.86
28.274,4.28,-8.24,-3.96
28.341,4.51,-9.53,-4.67
28.408,4.16,-10.36,-6.28
28.475,4.75,-8.39,-3.53
28.542,2.43,-6.9,-4.59
28.609,4.04,-8.67,-3.49
28.676,3.02,-6.75,-4.59
28.743,1.26,-8.04,-2.55
28.81,4,-8.39,-5.61
28.877,3.06,-9.92,-5.65
28.944,3.61,-9.65,-8.43
29.011,4.04,-7.34,-3.65
29.078,0.82,-10.08,-0.94
29.145,3.26,-8.24,-3.96
29.212,3.69,-6.39,-4.55
29.279,3.49,-7.3,-3.45
29.346,4,-9.06,-2.39
29.413,4.55,-8.9,-5.3
29.48,5.33,-11.1,-6.71
29.547,5.61,-9.69,-3.49
29.614,2.16,-6.75,-4.71
29.681,3.49,-5.69,-4.9
29.748,2.63,-6.75,-4.24
29.815,2.31,-7.34,-3.26
29.882,3.26,-9.06,-4.75
29.949,2.59,-9.14,-5.81
30.016,4.12,-9.92,-7.85
30.083,4.86,-8.08,-2.94
30.15,0.71,-9.53,-1.1
30.217,3.57,-7.1,-5.26
30.284,3.61,-6.9,-4.08
30.351,3.77,-7.61,-3.53
30.418,3.77,-8.87,-2.9
30.485,4.24,-8.71,-5.37
30.552,5.65,-11.92,-6.9
30.619,5.26,-8.47,-3.18
30.686,1.69,-6.98,-4.35
30.753,3.26,-6.98,-5.1
30.82,3.96,-6.47,-5.33
30.887,2.04,-7.49,-2.9
30.954,3.14,-8.98,-4.59
31.021,2.39,-9.53,-4.67
31.088,3.84,-9.34,-8.36
31.155,6.16,-8.2,-4.47
31.222,1.26,-11.1,-0.86
31.289,4.2,-7.69,-4.31
31.356,3.96,-6.2,-4.12
31.423,4.94,-7.14,-3.14
31.49,5.33,-8.39,-2.79
31.557,5.88,-8.67,-4.9
31.624,4.9,-8.87,-6.08
31.691,4.63,-7.02,-4.39
31.758,2.9,-6.71,-4.79
31.825,4.35,-6.04,-4.59
31.892,4.12,-6.12,-5.26
31.959,4.28,-6.98,-4.08
32.026,5.18,-8.9,-4.16
32.093,4.67,-10.12,-3.69
32.16,4.55,-11.18,-6.12
32.227,6.79,-6.51,-6.75
32.294,2.35,-7.45,-4
32.361,4.16,-7.1,-4
32.428,3.57,-7.18,-3.06
32.495,4.82,-7.18,-3.84
32.562,4.75,-9.41,-1.8
32.629,5.57,-8.36,-4.2
32.696,4.86,-10.24,-5.81
32.763,6.55,-7.45,-5.33
32.83,3.45,-7.69,-4.39
32.897,2.71,-6.79,-3.96
32.964,3.69,-5.73,-4.82
33.031,3.02,-6.67,-3.92
33.098,4.59,-7.88,-4.63
33.165,4.24,-9.69,-4.67
33.232,3.14,-11.34,-6.94
33.299,8.51,-6.83,-8.43
33.366,2.24,-7.61,-3.14
33.433,-0.2,-8.16,-1.84
33.5,4.71,-8.43,-5.96
33.567,4.04,-5.69,-5.41
33.634,3.96,-8.98,-2.63
33.701,4,-10,-0.55
33.768,5.18,-7.06,-5.69
33.835,5.33,-7.1,-9.38
33.902,6.35,-9.38,-4
33.969,3.02,-8.67,-5.33
34.036,3.84,-6.9,-4.9
34.103,1.73,-5.81,-3.84
34.17,2.12,-7.65,-3.06
34.237,3.84,-9.57,-4.39
34.304,3.73,-10.32,-5.37
34.371,5.96,-6.9,-7.88
34.438,4.31,-8.36,-3.45
34.505,0.71,-8.51,-1.61
34.572,4.12,-7.65,-4.55
34.639,3.65,-6.43,-4.28
34.706,4.08,-8.2,-2.94
34.773,4.16,-9.18,-3.26
34.84,4.86,-9.22,-5.53
34.907,4.67,-9.3,-6.59
34.974,5.02,-8.24,-5.33
35.041,2.86,-6.63,-4.31
35.108,3.33,-7.41,-4.39
35.175,3.96,-6.47,-5.84
35.242,2.71,-7.61,-4.04
35.309,3.14,-7.73,-5.22
35.376,3.45,-9.41,-5.14
35.443,2.43,-9.65,-7.53
35.51,7.34,-8.71,-5.41
35.577,1.8,-10.36,-2.24
35.644,2.35,-7.1,-4.63
35.711,2.43,-7.06,-4.28
35.778,2.9,-6.59,-3.1
35.845,3.65,-5.81,-4.75
35.912,3.8,-8.24,-5.57
35.979,3.37,-9.77,-4.63
36.046,5.06,-9.41,-7.45
36.113,3.92,-7.57,-4.2
36.18,1.88,-6.43,-4.35
36.247,4.51,-6,-5.49
36.314,4.12,-7.45,-5.14
36.381,3.02,-7.88,-3.77
36.448,3.26,-9.41,-4.63
36.515,3.33,-8.47,-6.47
36.582,3.33,-9.73,-7.96
36.649,5.02,-6.47,-4.82
36.716,2.12,-9.22,-3.02
36.783,2.04,-7.34,-4.04
36.85,3.41,-7.1,-4.79
36.917,3.61,-7.45,-4.04
36.984,3.84,-8.08,-3.41
37.051,4.43,-8.9,-4.51
37.118,4.9,-10.28,-4.51
37.185,5.37,-8.94,-6.86
37.252,4.08,-7.85,-4.2
37.319,2.39,-6.51,-5.06
37.386,3.77,-6.55,-4.98
37.453,4,-6.51,-6.04
37.52,2.94,-7.57,-3.92
37.587,3.26,-8,-4.94
37.654,3.33,-10.04,-4.59
37.721,3.65,-10.79,-8.32
37.788,6.75,-5.26,-6.75
37.855,2.2,-8.32,-3.53
37.922,1.22,-7.14,-3.14
37.989,3.61,-6.55,-5.45
38.056,3.26,-7.41,-3.88
38.123,4.55,-9.1,-2.86
38.19,4.98,-8.32,-5.18
38.257,5.06,-9.73,-4.71
38.324,5.45,-9.45,-7.26
38.391,5.02,-8.04,-5.1
38.458,2.59,-5.33,-5.92
38.525,3.37,-6.2,-5.26
38.592,3.26,-6,-5.96
38.659,2.16,-7.22,-3.73
38.726,4.08,-8,-5.57
38.793,3.1,-10.75,-4.24
38.86,3.45,-10.79,-7.96
38.927,8.28,-5.92,-7.77
38.994,2.63,-8.98,-3.18
39.061,1.57,-8.08,-2.82
39.128,3.77,-6.71,-5.88
39.195,3.37,-6.24,-4.67
39.262,3.41,-8.32,-3.06
39.329,4.16,-8.83,-3.18
39.396,5.02,-9.69,-4.94
39.463,5.37,-9.14,-7.77
39.53,4.39,-10.24,-3.84
39.597,2.47,-5.77,-5.45
39.664,3.3,-6.83,-4.79
39.731,3.53,-5.57,-6.12
39.798,2.28,-6.83,-3.92
39.865,3.41,-8.2,-5.26
39.932,4,-10.55,-5.3
39.999,2.31,-10.87,-6.43
40.066,6.43,-6.28,-7.69
40.133,2.82,-8.2,-3.65
40.2,0.51,-8,-2.63
40.267,2.82,-6.75,-4.59
40.334,4.08,-6.12,-5.77
40.401,4.79,-7.77,-4.55
40.468,4.51,-9.26,-3.49
40.535,4.79,-10.32,-4.12
40.602,6.12,-9.34,-8.12
40.669,4.9,-8,-4.9
40.736,2.47,-6.47,-5.41
40.803,3.65,-5.61,-5.49
40.87,3.02,-5.84,-5.81
40.937,2.75,-7.65,-4.35
41.004,4.08,-8.98,-6.2
41.071,2.55,-9.65,-5.22
41.138,4.04,-8.08,-8.83
41.205,2.55,-7.57,-3.18
41.272,0.59,-9.26,-1.65
41.339,3.3,-6.67,-4.82
41.406,4.16,-6.43,-5.1
41.473,5.65,-7.73,-4.43
41.54,5.1,-9.65,-2.94
41.607,4.98,-9.1,-5.33
41.674,5.65,-8.59,-7.77
41.741,5.06,-8.24,-4.31
41.808,2.35,-7.22,-4.71
41.875,4.71,-7.1,-5.88
41.942,2.82,-6.28,-5.57
42.009,1.69,-7.53,-3.3
42.076,3.14,-8.24,-6.16
42.143,2.2,-9.26,-6.2
42.21,4.2,-8.43,-10
42.277,3.22,-8.63,-2.04
42.344,0.55,-10.04,-1.65
42.411,2.9,-6.2,-5.88
42.478,4.2,-5.61,-6.12
42.545,4.55,-8.08,-3.53
42.612,3.77,-8.71,-3.37
42.679,4.55,-9.45,-5.69
42.746,4.71,-8.79,-8.51
42.813,4.98,-0.12,-5.26
42.88,-0.9,-7.69,-3.1
42.947,4,-7.34,-5.77
43.014,3.8,-4.86,-6.75
43.081,1.61,-6.75,-3.69
43.148,3.37,-7.41,-5.53
43.215,3.26,-9.85,-5.37
43.282,3.02,-9.18,-7.57
43.349,6.51,-5.45,-7.1
43.416,2.71,-9.69,-2.51
43.483,2.55,-8.08,-4.04
43.55,4.31,-5.65,-6.55
43.617,3.14,-6.47,-4.24
43.684,4.08,-8.39,-3.37
43.751,4.63,-7.81,-4.71
43.818,4.12,-9.45,-4.39
43.885,4.67,-7.92,-7.81
43.952,5.53,-9.26,-3.96
44.019,3.41,-5.96,-6.55
44.086,4.98,-8.2,-5.61
44.153,3.53,-5.77,-6.47
44.22,1.92,-6.71,-3.77
44.287,3.73,-6.67,-5.14
44.354,3.22,-8.83,-4.79
44.421,3.8,-8.79,-5.53
44.488,4.04,-8.55,-8.32
44.555,5.57,-6.55,-4.98
44.622,1.65,-9.73,-1.29
44.689,3.84,-8.67,-4.47
44.756,3.49,-5.88,-5.73
44.823,3.61,-7.3,-4.24
44.89,3.02,-7.37,-3.73
44.957,3.77,-7.1,-4.43
45.024,4.47,-9.61,-4.04
45.091,4.63,-9.26,-4.98
45.158,4.2,-9.06,-5.69
45.225,3.61,-10.59,-6.35
45.292,3.88,-7.26,-5.18
45.359,0.98,-6.94,-4.67
45.426,3.45,-8.79,-5.84
45.493,4.75,-4.67,-8.32
45.56,2.04,-6.67,-4.75
45.627,2.71,-6.39,-5.22
45.694,3.06,-8.43,-6.35
45.761,3.06,-10.2,-6.32
45.828,4.55,-10.63,-9.1
45.895,7.06,-6.59,-7.73
45.962,0.43,-9.65,-2.08
46.029,1.22,-6.9,-4.28
46.096,3.33,-6.83,-6.24
46.163,2.86,-8.2,-4.71
46.23,1.61,-7.3,-4.12
46.297,2.12,-7.26,-4.47
46.364,4.2,-7.81,-5.41
46.431,3.53,-10.2,-6.43
46.498,5.37,-10.2,-4.43
46.565,3.33,-3.02,-8.59
46.632,4.98,5.49,-7.45
46.699,4.67,-8.43,-4.94
46.766,2.39,-7.65,-4.51
46.833,3.61,-7.14,-5.88
46.9,3.06,-8.39,-6.39
46.967,2.67,-8.39,-6.55
47.034,5.1,-7.37,-7.88
47.101,3.3,-7.34,-4.86
47.168,0.9,-7.96,-3.1
47.235,3.3,-6.75,-5.57
47.302,2.55,-6.35,-4.67
47.369,4.08,-7.1,-5.26
47.436,3.14,-9.22,-2.71
47.503,4.31,-9.41,-5.18
47.57,4.82,-10.67,-6.28
47.637,5.53,-9.77,-5.77
47.704,2.9,-6.43,-4.75
47.771,1.45,-7.18,-5.49
47.838,4.82,-5.77,-6.47
47.905,2.71,-7.61,-4.47
47.972,2.71,-7.26,-4.55
48.039,3.1,-9.53,-6
48.106,2.51,-9.14,-6.55
48.173,6.55,-7.02,-10.32
48.24,1.77,-8.79,-2.39
48.307,0.75,-9.57,-2.16
48.374,4.71,-5.1,-7.3
48.441,2.67,-7.45,-3.18
48.508,4.43,-7.85,-4.39
48.575,4.12,-7.92,-4
48.642,5.14,-9.38,-5.33
48.709,4.86,-8.75,-6.51
48.776,6.08,-8.55,-6.75
48.843,3.37,-4.28,-5.18
48.91,3.1,-8.12,-5.3
48.977,5.61,-5.61,-6.59
49.044,1.84,-7.61,-3.53
49.111,3.77,-6.24,-6.04
49.178,3.45,-9.57,-5.37
49.245,2.63,-8.47,-6.39
49.312,5.41,-7.22,-9.3
49.379,4.94,-7.77,-4.79
49.446,1.06,-9.3,-1.49
49.513,3.18,-5.84,-4.86
49.58,3.69,-6.39,-3.92
49.647,4.98,-7.45,-3.88
49.714,4.98,-8.98,-3.3
49.781,5.61,-8.51,-5.33
49.848,5.06,-8.51,-6.35
49.915,7.26,-9.45,-4.98
49.982,3.88,-6.83,-4.75
50.049,4.39,-7.3,-4.67
50.116,4.2,-6,-5.81
50.183,2.82,-7.34,-3.73
50.25,4.24,-7.96,-5.73
50.317,3.1,-8.39,-5.37
50.384,2.43,-9.61,-7.81
50.451,7.53,-5.45,-8.04
50.518,2.35,-11.45,-1.18
50.585,1.65,-7.41,-3.57
50.652,3.96,-5.84,-5.69
50.719,3.88,-6.55,-4.24
50.786,4.71,-7.85,-3.14
50.853,5.22,-8.59,-4.43
50.92,5.45,-10.43,-5.77
50.987,7.57,-8.55,-7.85
51.054,3.92,-6.86,-4.51
51.121,2.55,-7.61,-4.86
51.188,4.39,-5.77,-5.49
51.255,2.12,-6.86,-4.55
51.322,3.33,-6.47,-5.33
51.389,3.77,-9.49,-5.61
51.456,3.14,-8.79,-7.06
51.523,5.02,-8.28,-9.14
51.59,4.51,-7.1,-3.92
51.657,0.98,-9.38,-1.73
51.724,3.77,-6.79,-5.22
51.791,2.94,-6.9,-4.12
51.858,3.96,-6.63,-4.28
